time  (s)	size (kb)	%mem	%cpu
8778	13328612	1.6	71.6
8838	13328612	1.6	71.7
8898	13328612	1.6	71.8
8959	13328612	1.6	71.9
9019	13328612	1.6	71.8
9079	13328612	1.6	71.8
9139	13328612	1.6	71.8
9199	13328612	1.6	71.8
9259	13328612	1.6	71.8
9319	13328612	1.6	71.8
9379	13328612	1.6	71.8
9440	13328612	1.6	71.9
9500	13328612	1.6	71.9
9560	13328612	1.6	72
9620	13328612	1.6	72.1
9680	13328612	1.6	72.1
9740	13328612	1.6	72.2
9800	13328612	1.6	72.3
9861	13328612	1.6	72.3
9921	13328612	1.6	72.4
9981	13328612	1.6	72.4
10041	13328612	1.6	72.5
10101	13328612	1.6	72.5
10161	13328612	1.6	72.6
10221	13328612	1.6	72.7
10282	13328612	1.6	72.8
10342	13328612	1.6	72.9
10402	13328612	1.6	72.9
10462	13328612	1.6	73
10522	13328612	1.6	73.1
10582	13328612	1.6	73.1
10642	13328612	1.6	72.8
10702	13328612	1.6	72.6
10762	13328612	1.6	72.3
10822	13340920	1.6	72.4
10883	13340920	1.6	72.5
10943	13340920	1.6	72.5
11003	13340920	1.6	72.6
11063	13340920	1.6	72.7
11123	13340920	1.6	72.8
11183	13353272	1.6	72.9
11244	13353272	1.6	73
11304	13353272	1.6	73.1
11364	13353272	1.6	73.1
11424	13353272	1.6	73.1
11484	13353272	1.6	73
11544	13353272	1.6	73
11604	13353272	1.6	73
11665	13353272	1.6	72.9
11725	13353272	1.6	72.8
11785	13353272	1.6	72.7
11845	13353272	1.6	72.5
11905	13353272	1.6	72.5
11965	13353272	1.6	72.4
12025	13353272	1.6	72.2
12085	13353272	1.6	72
12145	13353272	1.6	71.9
12206	13353272	1.6	71.6
12266	13353272	1.6	71.3
12326	13353272	1.6	71
12386	13353272	1.6	70.8
12446	13353272	1.6	70.6
12506	13353680	1.6	70.4
12566	13353680	1.6	70.2
12626	13353680	1.6	70
12686	13353680	1.6	69.8
12746	13353680	1.6	69.9
12806	13353680	1.6	69.9
12866	13353680	1.6	70
12926	13353680	1.6	70.1
12986	13353680	1.6	70.1
13046	13353680	1.6	70.2
13107	13353680	1.6	70.3
13167	13353680	1.6	70.3
13227	13353680	1.6	70.4
13287	13353680	1.6	70.5
13348	13353680	1.6	70.6
13408	13359492	1.6	70.6
13468	13359492	1.6	70.7
13528	13359492	1.6	70.7
13588	13359492	1.6	70.7
13648	13359492	1.6	70.7
13708	13359492	1.6	70.7
13769	13359492	1.6	70.6
13829	13359492	1.6	70.6
13889	13359492	1.6	70.5
13949	13359492	1.6	70.4
14009	13359492	1.6	70.4
14069	13359492	1.6	70.3
14129	13359492	1.6	70.3
14189	13359492	1.6	70.2
14249	13359492	1.6	70.2
14310	13359492	1.6	70.1
14370	13359492	1.6	70.1
14430	13359492	1.6	70
14491	13359492	1.6	70
14551	13359492	1.6	69.9
14611	13359492	1.6	69.9
14671	13359492	1.6	69.9
14731	13359492	1.6	69.9
14792	13359492	1.6	69.8
14852	13359492	1.6	69.8
14912	13359492	1.6	69.6
14972	13359492	1.6	69.3
15032	13359492	1.6	69.2
15092	13359492	1.6	69.2
15152	13359492	1.6	69.2
15212	13359492	1.6	69.2
15273	13359492	1.6	69.2
15333	13359492	1.6	69.2
15393	13359492	1.6	69.2
15454	13359492	1.6	69.2
15514	13359492	1.6	69.2
15574	13359492	1.6	69.3
15634	13359492	1.6	69.3
15694	13359492	1.6	69.4
15754	13359492	1.6	69.4
15815	13359492	1.6	69.4
15875	13359492	1.6	69.4
15935	13359492	1.6	69.2
15995	13359804	1.6	69.2
16055	13359804	1.6	69.1
16115	13359804	1.6	69.1
16175	13359804	1.6	69.1
16235	13359804	1.6	69.1
16296	13359804	1.6	69.2
16356	13359804	1.6	69.3
16416	13359804	1.6	69.3
16476	13365404	1.6	69.4
16536	13365404	1.6	69.5
16596	13365404	1.6	69.6
16656	13366132	1.6	69.7
16716	13366132	1.6	69.8
16776	13366132	1.6	69.9
16837	13366132	1.6	69.9
16897	13366132	1.6	70
16957	13366132	1.6	70.1
17017	13366132	1.6	70.2
17078	13368688	1.6	70.3
17138	13371888	1.6	70.4
17198	13371888	1.6	70.4
17259	13371888	1.6	70.4
17319	13371888	1.6	70.4
17379	13371888	1.6	70.4
17439	13371888	1.6	70.3
17499	13371888	1.6	70.3
17559	13371888	1.6	70.3
17619	13371888	1.6	70.3
17679	13371888	1.6	70.3
17739	13371888	1.6	70.2
17800	13371888	1.6	70.2
17860	13371888	1.6	70.2
17920	13371888	1.6	70.1
17980	13371888	1.6	70.1
18040	13371888	1.6	70
18100	13371888	1.6	70
18161	13371888	1.6	70
18221	13371888	1.6	69.9
18281	13371888	1.6	69.7
18341	13371888	1.6	69.6
18401	13371888	1.6	69.6
18461	13374384	1.6	69.6
18521	13374384	1.6	69.6
18581	13374384	1.6	69.6
18641	13374384	1.6	69.6
18702	13374384	1.6	69.6
18762	13374384	1.6	69.7
18822	13374384	1.6	69.7
18882	13374384	1.6	69.7
18943	13374384	1.6	69.8
19003	13374384	1.6	69.8
19063	13374384	1.6	69.9
19123	13374384	1.6	69.9
19183	13374384	1.6	69.7
19243	13374508	1.6	69.7
19304	13374508	1.6	69.7
19364	13374508	1.6	69.7
19424	13380780	1.6	69.7
19484	13381488	1.6	69.7
19544	13383132	1.6	69.7
19604	13383132	1.6	69.8
19664	13383376	1.6	69.9
19724	13383376	1.6	70
19785	13385808	1.6	70
19845	13386784	1.6	70.1
19905	13386784	1.6	70.2
19965	13386784	1.6	70.2
20025	13386784	1.6	70.3
20085	13386784	1.6	70.3
20146	13386784	1.6	70.4
20206	13386784	1.6	70.4
20266	13386784	1.6	70.5
20326	13386784	1.6	70.6
20386	13386784	1.6	70.6
20447	13386784	1.6	70.7
20507	13386784	1.6	70.8
20567	13386784	1.6	70.8
20627	13386784	1.6	70.9
20687	13386784	1.6	70.9
20747	13386784	1.6	71
20808	13386784	1.6	71.1
20868	13386784	1.6	71.1
20928	13388536	1.6	71.2
20988	13388536	1.6	71.2
21049	13388536	1.6	71.2
21109	13388536	1.6	71.2
21169	13388536	1.6	71.2
21229	13388536	1.6	71.1
21289	13388536	1.6	71.1
21349	13388536	1.6	71
21409	13388536	1.6	70.9
21469	13388536	1.6	70.9
21529	13388536	1.6	70.8
21589	13388536	1.6	70.6
21649	13388536	1.6	70.4
21709	13388536	1.6	70.3
21769	13388536	1.6	70.1
21829	13388536	1.6	70.1
21889	13388536	1.6	70
21950	13388536	1.6	70
22010	13388536	1.6	69.9
22070	13388536	1.6	69.8
22130	13388536	1.6	69.7
22190	13388536	1.6	69.7
22250	13388536	1.6	69.6
22310	13388536	1.6	69.6
22370	13388536	1.6	69.5
22430	13388536	1.6	69.5
22490	13388536	1.6	69.5
22551	13388536	1.6	69.4
22611	13388536	1.6	69.4
22671	13388536	1.6	69.4
22731	13388536	1.6	69.4
22792	13388536	1.6	69.4
22852	13388536	1.6	69.3
22912	13388536	1.6	69.3
22972	13388536	1.6	69.2
23032	13388536	1.6	69.1
23093	13388536	1.6	69.1
23153	13388536	1.6	69
23213	13388536	1.6	68.9
23273	13388536	1.6	68.9
23333	13388660	1.6	68.9
23393	13388660	1.6	68.9
23453	13388660	1.6	68.9
23513	13388660	1.6	69
23573	13388660	1.6	69
23634	13388660	1.6	69.1
23694	13388660	1.6	69.1
23754	13388660	1.6	69.2
23814	13388660	1.6	69.2
23874	13388660	1.6	69.3
23935	13388660	1.6	69.3
23995	13388660	1.6	69.4
24055	13388660	1.6	69.4
24115	13388660	1.6	69.5
24176	13388660	1.6	69.6
24236	13388660	1.6	69.6
24296	13388660	1.6	69.7
24356	13388660	1.6	69.7
24417	13388660	1.6	69.8
24477	13388660	1.6	69.8
24537	13388660	1.6	69.9
24597	13391916	1.6	70
24658	13391916	1.6	70
24718	13391916	1.6	70
24778	13391916	1.6	70
24838	13391916	1.6	70
24898	13391916	1.6	69.9
24958	13391916	1.6	69.9
25018	13391916	1.6	69.9
25078	13391916	1.6	69.8
25139	13391916	1.6	69.8
25199	13391916	1.6	69.7
25259	13391916	1.6	69.6
25319	13391916	1.6	69.5
25379	13391916	1.6	69.4
25439	13391916	1.6	69.2
25499	13391916	1.6	69.1
25559	13393164	1.6	69.1
25620	13393164	1.6	69.1
25680	13393164	1.6	69
25740	13393164	1.6	69
25800	13393164	1.6	68.9
25860	13393164	1.6	68.8
25920	13393164	1.6	68.7
25980	13393164	1.6	68.6
26040	13393164	1.6	68.5
26100	13393164	1.6	68.4
26160	13393164	1.6	68.3
26221	13393164	1.6	68.3
26281	13393164	1.6	68.2
26341	13393164	1.6	68.1
26401	13393164	1.6	68
26461	13393164	1.6	67.9
26521	13393164	1.6	67.8
26581	13393164	1.6	67.8
26641	13393164	1.6	67.7
26701	13393164	1.6	67.6
26761	13393164	1.6	67.6
26821	13393164	1.6	67.5
26881	13393164	1.6	67.4
26941	13393164	1.6	67.3
27002	13393164	1.6	67.2
27062	13393164	1.6	67.1
27122	13393164	1.6	67
27182	13393164	1.6	66.9
27242	13393164	1.6	66.8
27302	13393164	1.6	66.7
27362	13393164	1.6	66.5
27422	13393164	1.6	66.4
27482	13393164	1.6	66.3
27542	13393164	1.6	66.1
27602	13393164	1.6	66
27662	13393164	1.6	65.9
27722	13393164	1.6	65.8
27782	13393164	1.6	65.7
27842	13393164	1.6	65.6
27902	13393164	1.6	65.5
27963	13393164	1.6	65.4
28023	13393164	1.6	65.3
28083	13393164	1.6	65.2
28143	13393164	1.6	65.2
28203	13397180	1.6	65.1
28263	13397180	1.6	65.1
28323	13402752	1.6	65.1
28383	13402752	1.6	65.1
28443	13402752	1.6	65.2
28503	13402752	1.6	65.2
28563	13402752	1.6	65.2
28623	13402752	1.6	65.3
28683	13402752	1.6	65.3
28744	13402752	1.6	65.4
28804	13402752	1.6	65.5
28864	13402752	1.6	65.5
28924	13402752	1.6	65.6
28985	13402752	1.6	65.6
29045	13402752	1.6	65.7
29105	13402752	1.6	65.7
29166	13402752	1.6	65.8
29226	13402752	1.6	65.8
29286	13402752	1.6	65.9
29347	13402752	1.6	66
29407	13402752	1.6	66
29467	13402752	1.6	66.1
29528	13402752	1.6	66.1
29588	13403608	1.6	66.1
29648	13403852	1.6	66.2
29708	13403852	1.6	66.2
29769	13403852	1.6	66.2
29829	13403852	1.6	66.3
29889	13403852	1.6	66.3
29950	13403852	1.6	66.4
30010	13403852	1.6	66.5
30070	13403852	1.6	66.5
30131	13403852	1.6	66.5
30191	13403852	1.6	66.6
30251	13403852	1.6	66.6
30311	13403852	1.6	66.7
30371	13403852	1.6	66.7
30432	13403852	1.6	66.8
30492	13403852	1.6	66.9
30552	13403852	1.6	66.9
30613	13403852	1.6	67
30673	13403852	1.6	67
30733	13403852	1.6	67.1
30794	13403852	1.6	67.1
30854	13403852	1.6	67.2
30915	13403852	1.6	67.3
30975	13403852	1.6	67.3
31035	13438680	1.6	67.3
31095	13438680	1.6	67.4
31155	13438680	1.6	67.4
31215	13438680	1.6	67.4
31276	13438680	1.6	67.5
31336	13438680	1.6	67.5
31396	13438680	1.6	67.6
31456	13438952	1.6	67.6
31516	13438952	1.6	67.6
31576	13438952	1.6	67.6
31637	13439748	1.6	67.7
31697	13455200	1.6	67.7
31757	13455200	1.6	67.8
31817	13455200	1.6	67.9
31877	13455200	1.6	67.9
31937	13455200	1.6	68
31997	13455200	1.6	68
32058	13455200	1.6	68.1
32118	13455200	1.6	68.1
32178	13455200	1.6	68.2
32238	13455200	1.6	68.2
32299	13455200	1.6	68.3
32359	13455200	1.6	68.3
32419	13455200	1.6	68.4
32480	13455200	1.6	68.5
32540	13455200	1.6	68.5
32600	13455200	1.6	68.6
32661	13455200	1.6	68.6
32721	13455200	1.6	68.7
32781	13455200	1.6	68.7
32841	13455200	1.6	68.7
32902	13455200	1.6	68.7
32962	13455200	1.6	68.8
33022	13455200	1.6	68.8
33082	13455200	1.6	68.9
33143	13455200	1.6	69
33203	13455200	1.6	69
33263	13455200	1.6	69.1
33324	13455200	1.6	69.1
33384	13455616	1.6	69.1
33444	13457184	1.6	69.1
33504	13457184	1.6	69.1
33564	13457184	1.6	69.2
33624	13457184	1.6	69.2
33684	13457184	1.6	69.3
33744	13457184	1.6	69.3
33805	13457184	1.6	69.4
33865	13457184	1.6	69.4
33925	13457184	1.6	69.5
33986	13457184	1.6	69.5
34046	13457184	1.6	69.6
34106	13457184	1.6	69.6
34167	13457184	1.6	69.7
34227	13457184	1.6	69.7
34287	13457184	1.6	69.8
34347	13457184	1.6	69.8
34408	13457184	1.6	69.9
34468	13457184	1.6	69.9
34528	13457184	1.6	70
34588	13457184	1.6	70
34649	13457184	1.6	70.1
34709	13457184	1.6	70
34770	13457184	1.6	70.1
34830	13457184	1.6	70.1
34890	13457184	1.6	70.2
34950	13457184	1.6	70.2
35011	13457184	1.6	70.3
35071	13457184	1.6	70.3
35131	13457184	1.6	70.3
35192	13457184	1.6	70.4
35252	13457184	1.6	70.4
35312	13457184	1.6	70.4
35372	13465808	1.6	70.4
35432	13465808	1.6	70.4
35492	13465808	1.6	70.5
35552	13465808	1.6	70.5
